% Model:              Luke_electric_field_simulation_V2.mph
% Version:            COMSOL 5.6.0.401
% Date:               Mar 11 2024, 22:31
% Dimension:          3
% Nodes:              5305
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
-7.414351033799214        -21.357085779217517      0                        -4.244308608273665E-12
-9.885801378399012        -18.50953667537728       0                        -2.4253192047278085E-12
-9.885801378398982        -17.085762123457148      0                        -4.244308608273665E-12
-8.650076206099122        -19.22142395133736       0                        3.031649005909761E-12
-7.4143510337992256       -19.933311227297423      0                        2.4253192047278085E-12
-8.650076206099115        -17.79764939941721       0                        -4.244308608273665E-12
-8.650076206099094        -16.37387484749711       0                        -5.4569682106375694E-12
-3.7071755168995892       -26.340296710937867      0                        6.063298011819521E-13
-3.707175516899568        -24.916522159017752      0                        -1.8189894035458565E-12
-6.178625861499334        -20.645198503257472      0                        2.4253192047278085E-12
-8.650076206099087        -14.950100295577021      0                        -1.8189894035458565E-12
-3.5778746332156333       -46.418152792789286      -1.1102230246251565E-16  335.037556351369
-4.241475849249411        -48.36677801612152       0                        82.37989736906769
-2.4143203168067706       -49.573533868728866      0                        88.579557889472
1.2014301713917928        -43.64934991304922       0                        2221.649253323097
-0.4290827719694053       -44.185032079515366      0                        1583.5462253308237
1.6485586265119552        -44.8903524707297        0                        1708.1087103152286
2.6209846648100337        -43.48503189140723       0                        2542.777109635672
1.4416439855724115        -45.42789722672143       0                        1334.56849184417
-0.6832800060964562       -45.31608352563616       0                        1094.9506822269082
-1.957971326010493        -46.58153217774648       5.551115123125783E-17    582.070193544577
-1.5408032771880662       -48.79479415259773       5.551115123125783E-17    273.92476425965117
-0.6438528012576772       -47.0949966837851        1.1102230246251565E-16   638.2371682575267
1.129457566184058         -45.823200459580164      -2.7755575615628914E-17  1169.8223360957477
1.5768852249682053        -45.482989544213424      0                        1332.7639960109504
2.9776493275970344        -44.341464484186986      -5.551115123125783E-17   1921.319777056838
-3.031194028041184        -43.061652047040944      2.220446049250313E-16    677.7397647107557
-1.2357251722998122       -32.0353949186183        0                        6.6696278130014735E-12
1.25                      -37.379356752456076      0                        9307.16189890516
1.336178679876613         -39.462837405450266      -5.551115123125783E-17   7955.002571404895
2.5                       -39.22606458081686       0                        7532.124460585075
1.1612881985879748        -40.81260743791617       -8.326672684688674E-17   5860.8455118047295
2.9358361721336603        -41.04075694222595       0                        5091.509229567425
3.534933583740865         -41.168213730795046      0                        4290.13770225103
3.3880855615362457        -41.56594472983274       5.551115123125783E-17    4114.507063063369
3.7499999999999996        -38.83885575214965       0                        7391.136152126851
3.4315961469358056        -40.52614198074409       5.551115123125783E-17    5445.484572806902
2.6242471637412725        -41.98181998134496       5.551115123125783E-17    3754.455480652301
1.6846791265881613        -41.286926009681856      0                        5209.43673173145
1.1258413003019627        -41.23718445702724       -8.326672684688674E-17   5587.081052665849
-1.2357251722998228       -30.611620366698205      0                        1.2732925824820995E-11
0                         -32.747282194578354      0                        9990.860235142474
0                         -31.32350764265826       0                        9797.351196806088
0                         -29.899733090738156      0                        11605.503834370484
3.5682369155760023        -45.84479574299636       -2.7755575615628914E-17  1189.5386995677554
-44.47123107103049        -9.803604056261793       -1.1102230246251565E-16  -3913.400517113566
-42.77352778638181        -9.851348360453041       -1.1102230246251565E-16  -4089.9161378092494
-43.52111200237273        -8.203576798601826       0                        -4205.221680324262
-41.354827605248275       -8.761325887464176       0                        -4952.154892239008
-42.612648248884746       -18.55341326688695       8.673617379884035E-19    -3014.112501547181
-42.62259026790227        -18.54621657728124       0                        -3014.103364704069
-46.15857209493827        -17.312572679971613      0                        -2895.6623283411436
