Model:,Luke_electric_field_simulation_V2.mph,,,
Version:,COMSOL,5.6.0.401,,
Date:,Mar,11,"2024,",22:13
Dimension:,3,,,
Nodes:,46324,,,
Expressions:,1,,,
Description:,Multislice,,,
x,y,z,Color,
-7.476713015,-7.16E-15,17.56687869,547.9873028,
-11.1074045,-7.09E-15,16.73506489,233.1491133,
-11.73419295,-7.16E-15,18.57915622,265.147594,
-11.38892079,-7.11E-15,19.00992192,292.9210904,
-11.95852852,-7.13E-15,18.75958642,257.8636527,
-12.35726681,-7.11E-15,18.58434591,234.3662502,
-12.31426138,-7.11E-15,19.04569777,247.9296758,
-12.55369462,-7.13E-15,18.74697797,228.9910973,
-11.42567653,-7.11E-15,19.03829659,290.3454595,
-11.9802389,-7.11E-15,18.27218632,245.1992472,
-11.3665722,-7.10E-15,19.03780429,292.0968078,
-12.92058955,-7.11E-15,19.05074798,219.718326,
-13.44861707,-7.11E-15,18.18976872,173.2110179,
-13.49594284,-7.11E-15,18.19182301,171.0217065,
-12.91223248,-7.11E-15,17.74567005,188.6043874,
-12.22049147,-7.11E-15,18.13645911,230.493832,
-12.76385738,-7.22E-15,18.16004515,204.8883093,
-12.64979944,-7.13E-15,18.47858087,217.9687802,
-12.60803063,-7.08E-15,18.59523089,222.7589407,
-13.4856882,-7.11E-15,18.2204617,172.1977365,
-12.80701504,-7.11E-15,18.60386827,213.553832,
-13.34011609,-7.11E-15,18.62700874,188.8923379,
-14.01193982,-7.11E-15,18.6561708,155.7276012,
-13.22821285,-7.08E-15,18.93952692,201.0048259,
-10.28240991,-7.11E-15,19.46152438,376.1028657,
-10.07586852,-7.13E-15,19.04697188,384.8647247,
-9.7206026,-7.11E-15,19.31507381,416.4095547,
-8.793803393,-7.12E-15,19.07347802,482.902473,
-8.78516485,-7.11E-15,19.05613946,485.4047593,
-8.77030594,-7.12E-15,19.06735276,484.5882903,
-11.30415236,-7.11E-15,19.03824765,289.1869156,
-8.836537519,-7.11E-15,19.05577457,481.4030585,
-10.67089926,-7.11E-15,19.56279485,348.5223891,
-8.72882509,-7.13E-15,19.05653963,489.3781106,
-11.65089644,-7.13E-15,17.69219159,241.6510535,
-12.22089094,-7.11E-15,17.71635836,218.1763122,
-11.32155398,-7.11E-15,17.11219686,237.5870503,
-11.6859779,-7.10E-15,17.75397246,242.0839499,
-11.63028123,-7.10E-15,17.65588678,241.3966669,
-11.63996331,-7.19E-15,17.74191341,243.3947745,
-11.61606323,-7.10E-15,17.73564992,244.1999279,
-11.50783802,-7.11E-15,18.34279473,268.1287961,
-11.63640243,-7.14E-15,17.71027449,242.5347264,
-11.20798139,-7.13E-15,17.62870392,257.8656036,
-11.36265952,-7.11E-15,19.00303963,298.781922,
-11.17099116,-7.19E-15,17.30004084,248.0807431,
-11.26878168,-7.08E-15,18.16892257,273.9488343,
-8.140812789,-7.11E-15,16.92989833,451.1440061,
-8.1473226,-7.12E-15,17.18767219,463.2737012,
-8.735242845,-7.10E-15,17.01593247,403.0534618,
-8.795290015,-7.15E-15,17.02462333,398.1955292,
-8.78131614,-7.12E-15,17.02260083,399.3260429,
-8.78220433,-7.09E-15,17.05777118,401.378549,
-8.512094511,-7.08E-15,17.74199676,458.7550866,
-8.177464084,-7.17E-15,18.38120727,519.5484267,
-8.270481679,-7.10E-15,18.35403553,503.5491057,
-8.160034674,-7.05E-15,17.6910418,487.0073869,
-8.763836653,-7.10E-15,17.04140713,402.1760658,
-8.015580342,-7.11E-15,18.42849577,534.7913874,
-7.71965396,-7.11E-15,18.16485041,547.0812407,
-8.800538025,-7.11E-15,17.7837443,435.3579105,
-8.17925656,-7.07E-15,18.45218526,515.2851221,
-9.161343057,-7.11E-15,17.3955517,388.94072,
-9.42181949,-7.13E-15,17.11530333,350.7598941,
-8.117160364,-7.08E-15,18.51899498,523.0676492,
-10.89821294,-7.05E-15,17.44761091,271.4508887,
-11.04020502,-7.13E-15,17.94074442,281.5724879,
-11.12785815,-7.11E-15,18.24516067,287.8206524,
-11.35186261,-7.10E-15,19.02312036,294.4220849,
-10.77343457,-7.11E-15,18.4369,319.3975269,
-10.7693436,-7.23E-15,18.43911317,319.7620062,
-10.77035534,-7.11E-15,18.44262692,315.2162124,
-10.66992646,-7.08E-15,17.57111143,291.7897548,
-10.5396984,-7.05E-15,17.6415634,303.3922426,
-10.76651058,-7.12E-15,18.4292742,319.5600608,
-10.72854742,-7.13E-15,16.85836848,260.0951212,
-10.45869775,-7.05E-15,17.36025099,298.3105181,
-10.61374064,-7.08E-15,17.07189297,276.3537538,
-10.76771698,-7.20E-15,18.43999315,315.3105579,
-10.21217399,-7.11E-15,17.81875056,333.2225603,
-10.85879408,-7.11E-15,18.53091147,312.0537302,
-10.91109431,-7.09E-15,16.51885688,235.3242308,
-10.18884808,-7.14E-15,17.86213349,336.4538211,
-10.05558865,-7.11E-15,16.1565705,258.4041846,
-10.33061572,-7.08E-15,16.45108357,261.4666796,
-9.576495461,-7.12E-15,15.64353296,245.5720725,
-9.684424315,-7.11E-15,15.75910871,254.2711772,
-9.548284346,-7.11E-15,16.35974311,295.5876807,
-9.499157476,-7.12E-15,16.37941815,295.7867834,
-9.575518927,-7.11E-15,16.4611899,300.0387992,
-9.999483364,-7.08E-15,16.69042263,291.8615745,
-10.53468184,-7.19E-15,16.66960803,264.0256144,
-9.978250664,-7.13E-15,16.89245568,306.0734853,
-10.20510697,-7.12E-15,16.80160097,288.93062,
-9.514464674,-7.11E-15,16.23376733,285.8479862,
-9.719154623,-7.09E-15,16.99622223,325.6526128,
-9.495131571,-7.17E-15,16.41772538,298.4007597,
-10.56836384,-7.13E-15,16.84099645,269.7486005,
-10.06172304,-7.05E-15,17.31719878,321.0963495,
-9.574957476,-7.11E-15,17.26440868,352.7766589,
-10.16407585,-7.11E-15,17.8380136,337.5380794,
-9.45359121,-7.12E-15,15.75365463,256.3170401,
-8.858654125,-7.11E-15,16.28671565,344.6215164,
-8.717739138,-7.11E-15,16.41297486,365.5370459,
-9.385718605,-7.11E-15,16.36299971,301.6366129,
-8.787533172,-7.09E-15,16.96344463,394.5659196,
-8.793634211,-7.13E-15,17.0115639,397.103476,
-9.353402435,-7.27E-15,17.8057485,395.515179,
-8.229493461,-7.17E-15,18.4541847,504.0775754,
-8.311298004,-7.05E-15,18.45744056,500.0747435,
-9.202305959,-7.05E-15,18.17493233,422.3927782,
-8.21576384,-7.09E-15,18.48773118,508.4038292,
-10.12194013,-7.08E-15,17.88334772,342.2150547,
-10.76152291,-7.17E-15,18.44542739,311.378211,
-9.783813226,-7.16E-15,18.75542577,397.7109245,
-8.814367424,-7.07E-15,19.0305192,482.2247047,
-9.477013302,-7.16E-15,18.44916074,411.1869793,
-10.75543861,-7.12E-15,18.44008036,311.669978,
-17.68561703,-7.11E-15,25.27010233,31.51075813,
-18.32672269,-7.11E-15,25.51207183,4.797980025,
-18.37773114,-7.22E-15,24.87754389,4.39561067,
-17.48529539,-7.27E-15,24.94184976,40.51753509,
-17.30041797,-7.11E-15,24.63890452,48.82991545,
-17.34453938,-7.11E-15,24.09004906,47.27778384,
-16.98143669,-7.16E-15,24.116213,63.17181691,
-19.2482484,-7.13E-15,24.81481739,-30.32875589,
-17.98915408,-7.11E-15,25.76748652,17.93489293,
-18.36982204,-7.08E-15,25.91937084,1.926151683,
-19.33921354,-7.13E-15,26.30615246,-36.95521395,
-19.26848677,-7.05E-15,25.14661688,-32.01886845,
-18.35686277,-7.08E-15,26.87928638,-0.001558365,
-18.35092008,-7.05E-15,27.31947167,-0.759619851,
-18.33881455,-7.05E-15,28.21614879,-2.179817623,
-19.25644889,-7.13E-15,27.68077245,-36.84414406,
-19.2810932,-7.11E-15,27.27146045,-36.88395494,
-17.93304148,-7.13E-15,26.69944842,17.64445578,
-17.90638943,-7.16E-15,27.14210651,17.38532817,
-19.20215747,-7.11E-15,28.58248677,-36.5713566,
-17.85410574,-7.16E-15,28.01047474,16.91930499,
-17.38441945,-7.22E-15,25.23463821,44.3544995,
-16.6268327,-7.16E-15,25.14543715,75.32527371,
-17.16682388,-7.11E-15,25.2090177,53.24998642,
-16.83529309,-7.17E-15,26.6238264,61.547516,
-16.37649616,-7.22E-15,25.87202909,82.82601495,
-16.09818074,-7.11E-15,26.67982863,91.16507704,
-16.80273105,-7.20E-15,26.76278499,61.88365607,
-16.88035485,-7.32E-15,26.69766585,59.06230637,
-17.03399849,-7.10E-15,26.56877314,53.47790517,
-15.77155562,-7.27E-15,27.62784518,99.3632248,
-15.87937242,-7.22E-15,25.05742841,105.5962995,
-15.40129687,-7.11E-15,27.02112898,117.2605121,
-15.4978374,-7.13E-15,26.60914198,114.875224,
-15.89383068,-7.09E-15,25.02861319,105.1131795,
-15.84574396,-7.10E-15,25.12444967,105.7856995,
-15.13374457,-7.08E-15,28.16290927,121.9925253,
-17.00457757,-7.08E-15,26.75147459,53.72116641,
-17.6561042,-7.11E-15,27.0336921,27.7810633,
-16.91483112,-7.02E-15,26.71259971,57.29436191,
-16.05483662,-7.22E-15,27.75055215,86.49617856,
-16.87668359,-7.05E-15,26.75864108,58.58969272,
-16.80099798,-7.11E-15,28.01568663,56.99570505,
-16.79225575,-7.11E-15,28.06997515,57.14940078,
-16.80092356,-7.11E-15,28.06948945,56.8192959,
-16.79774785,-7.11E-15,28.0696674,56.94023974,
-15.74138996,-7.16E-15,28.12886006,97.17058076,
-15.87374717,-7.14E-15,25.03829705,105.1403073,
-15.87006795,-7.06E-15,25.04961628,105.2483398,
-15.86354982,-7.10E-15,25.05375011,104.5357083,
-15.86604673,-7.08E-15,25.0438359,104.4754946,
-16.26407348,-7.11E-15,23.46343934,93.50133408,
-15.38205096,-7.12E-15,23.16231067,133.5226173,
-10.79849522,-7.13E-15,19.96572036,345.5194452,
-10.16843667,-7.16E-15,19.73517414,387.9591504,
-10.96089791,-7.16E-15,20.47855936,341.61706,
-8.78903649,-7.04E-15,19.08492335,481.2123445,
-9.203075552,-7.11E-15,19.47332155,458.5359488,
-9.989607357,-7.11E-15,20.16454331,408.8141645,
-8.781556998,-7.14E-15,19.10288161,485.1828746,
-10.08800237,-7.11E-15,20.25101505,402.5939767,
-11.19765772,-7.09E-15,21.22620501,334.3260007,
-11.36149588,-7.11E-15,19.10357133,292.9373011,
-11.70458673,-7.16E-15,19.74688901,287.2881662,
-11.27357897,-7.08E-15,20.24259416,316.0267567,
-11.97205631,-7.11E-15,20.2484119,283.4866211,
-12.24835632,-7.06E-15,19.89954216,265.2989925,
-13.22489929,-7.11E-15,19.24655853,207.2870457,
-13.41511437,-7.11E-15,19.12539214,193.059221,
-14.0814819,-7.11E-15,18.70091821,154.8775564,
-14.06987373,-7.11E-15,19.77652112,170.5493996,
-14.05619923,-7.11E-15,19.78146513,170.2971763,
-14.06972644,-7.11E-15,19.79016933,173.8310257,
-11.30052536,-7.11E-15,21.38401419,330.4581692,
-11.57033208,-7.11E-15,21.79792446,319.6820032,
-12.08350182,-7.10E-15,21.39719045,291.7937637,
-12.19421873,-7.08E-15,20.39136409,275.2032774,
-12.41157675,-7.11E-15,20.1499385,261.3237622,
-12.83967995,-7.11E-15,20.80669129,246.1972043,
-13.07324341,-7.09E-15,20.62430169,232.1136309,
-13.9000041,-7.11E-15,19.97868466,185.3702699,
-12.97190973,-7.20E-15,21.00954489,240.4020475,
-12.00836532,-7.15E-15,22.07978046,297.5358511,
-13.03904588,-7.06E-15,20.9349749,236.4211787,
-11.86085834,-7.19E-15,22.24362058,304.3617842,
-12.1868318,-7.13E-15,22.32866806,283.090295,
-13.32629028,-7.08E-15,22.62595632,229.7068892,
-13.20284439,-7.27E-15,22.06289117,233.6571397,
-14.46451725,-7.11E-15,22.92292327,176.3811786,
-14.79172221,-7.12E-15,23.00829206,161.0516905,
-14.58018375,-7.11E-15,22.04341634,166.360743,
-13.84135192,-7.05E-15,22.05386302,202.4598493,
-13.1202729,-7.08E-15,21.0482533,232.2487484,
-14.43734166,-7.08E-15,21.39188063,169.8381351,
-14.33315842,-7.13E-15,20.91667684,172.3744043,
-14.09343186,-7.10E-15,19.82322868,177.185715,
-15.39795835,-7.11E-15,21.64250851,125.9009306,
-15.67433852,-7.11E-15,22.02794558,115.035611,
-14.87203248,-7.05E-15,20.90905745,146.576628,
-14.07971801,-7.11E-15,19.77883012,174.7661043,
-14.12604503,-7.11E-15,19.798412,174.5219303,
-14.85136629,-7.08E-15,18.90310415,134.502209,
-14.12953169,-7.11E-15,18.71353698,157.5431864,
8.00052927,-7.10E-15,12.70124983,-2560.638004,
8.009864925,-7.11E-15,12.70469595,-4059.299362,
-6.66009707,-7.12E-15,17.88678503,670.1165005,
-6.730527138,-7.11E-15,17.87677513,658.8276051,
-5.859430035,-7.11E-15,17.56652021,778.5386922,
-5.993277062,-7.11E-15,17.98155705,776.9978587,
-5.87690237,-7.10E-15,17.56057636,775.5979374,
-5.711436008,-7.05E-15,18.0216138,823.7916313,
-6.637209448,-7.12E-15,17.95716632,676.9489178,
-6.848935389,-7.16E-15,18.30511215,660.8299176,
-6.742818727,-7.12E-15,17.92123946,659.0354589,
-6.508316442,-7.11E-15,18.35352273,718.0894012,
-7.456977504,-7.11E-15,18.21869396,571.1179608,
-6.042464497,-7.13E-15,18.15949059,779.8823469,
-6.908380854,-7.08E-15,18.52015368,665.0228448,
-7.414988862,-7.11E-15,18.34781242,582.647753,
-5.176548141,-7.13E-15,17.79882749,884.3481376,
-7.305196876,-7.11E-15,18.68543165,616.4452175,
-5.86940786,-7.10E-15,17.55684835,776.9387332,
2.135911097,-7.08E-15,14.46532645,5566.006911,
1.664087243,-7.11E-15,14.45854329,5593.852444,
2.422389361,-7.11E-15,14.46944499,5549.09988,
2.000700259,-7.12E-15,14.46338259,5573.986621,
2.607734951,-7.13E-15,14.47210961,5505.289346,
1.579011157,-7.09E-15,14.4573202,5758.59318,
1.113102188,-7.11E-15,14.22088528,5742.162297,
0.866084254,-7.10E-15,14.09553104,5648.769844,
3.378057815,-7.12E-15,15.02205215,4600.032121,
3.396792293,-7.15E-15,15.05107415,4558.127726,
3.322696075,-7.14E-15,15.06267576,4621.843931,
3.038713244,-7.11E-15,14.4963658,5359.062027,
3.110684262,-7.16E-15,14.60785773,5198.080655,
2.826033663,-7.12E-15,14.65242687,5213.135404,
3.364346903,-7.14E-15,15.09707983,4572.257373,
2.986040927,-7.12E-15,14.78459472,5022.641965,
3.497476605,-7.12E-15,15.2070465,4365.245273,
3.094346713,-7.15E-15,14.48786942,5383.043223,
3.371151204,-7.11E-15,14.8627576,4816.341436,
3.392539533,-7.19E-15,15.01984049,4560.422395,
3.226209385,-7.11E-15,14.46773128,5424.279689,
3.042505318,-7.10E-15,13.96706183,6194.800785,
3.426864159,-7.12E-15,15.01459842,4582.661213,
3.658818802,-7.12E-15,15.47735219,4075.047266,
3.753753019,-7.11E-15,15.3880745,4135.18682,
3.404533745,-7.12E-15,14.22279071,5779.716445,
3.323636885,-7.11E-15,14.33390802,5632.060493,
3.564931026,-7.11E-15,14.0024742,6072.479515,
3.613706195,-7.09E-15,14.37054551,5516.949415,
3.630708971,-7.11E-15,14.73460378,4974.027869,
3.393951444,-7.11E-15,14.42566089,5481.381625,
3.799967192,-7.12E-15,14.50211616,5273.217188,
3.809390373,-7.08E-15,14.32146712,5521.436645,
3.777826142,-7.12E-15,14.92657573,4689.991713,
3.829693217,-7.11E-15,13.93224727,6056.241253,
4.345539283,-7.11E-15,14.7041703,4354.542369,
4.271299308,-7.09E-15,14.22607064,5081.388004,
4.407289592,-7.11E-15,14.79657478,4186.137527,
4.365728963,-7.15E-15,14.83419027,4187.141209,
4.361360899,-7.21E-15,14.80606028,4199.641022,
4.337420585,-7.09E-15,14.85981148,4187.824851,
4.018542249,-7.15E-15,15.14842034,4195.52571,
3.977684506,-7.11E-15,14.88529966,4542.579081,
4.339994221,-7.06E-15,14.81047306,4218.73901,
4.055787495,-7.09E-15,14.27057956,5274.017012,
3.903616266,-7.12E-15,14.40830596,5267.743336,
3.887622915,-7.08E-15,14.30531002,5424.326063,
0.369128488,-7.08E-15,15.37150408,3707.114099,
0.831488705,-7.09E-15,15.62865167,3752.399031,
0.409302237,-7.08E-15,15.66224176,3519.666184,
0.912894508,-7.11E-15,15.38334886,3922.038805,
0.737384601,-7.05E-15,15.91221869,3489.765595,
1.19670581,-7.08E-15,15.59959419,3911.450396,
1.241420965,-7.02E-15,15.92319805,3721.974264,
0.442957516,-7.11E-15,15.90580523,3343.691783,
0.306971852,-7.08E-15,14.92167611,3902.164251,
1.632603356,-7.08E-15,15.93171913,3840.664118,
-0.096466735,-7.09E-15,15.07871332,3625.594405,
-0.127085655,-7.09E-15,15.09758883,3596.05074,
0.073402961,-7.10E-15,14.69766274,3877.773071,
0.248789925,-7.11E-15,14.86587446,3864.18997,
0.072711875,-7.05E-15,14.97442052,3788.83191,
0.221640659,-7.11E-15,15.27875598,3667.840498,
0.290690243,-7.11E-15,15.41985856,3611.743844,
-0.08078463,-7.09E-15,15.19220481,3558.435269,
0.20905313,-7.08E-15,15.47018503,3532.97361,
0.090892713,-7.11E-15,15.54302687,3418.962674,
-0.022637707,-7.08E-15,15.61301447,3334.071311,
0.190834115,-7.05E-15,15.74725678,3343.301715,
2.998147206,-7.08E-15,15.64521976,4046.173155,
2.854409843,-7.11E-15,15.41413083,4333.108525,
2.715096148,-7.05E-15,15.1901539,4618.549773,
2.522380855,-7.09E-15,14.88032235,5013.406097,
2.340293065,-7.10E-15,15.75117167,4057.733659,
2.315375281,-7.10E-15,15.78846944,4006.720061,
2.241331804,-7.10E-15,15.66942852,4172.157726,
2.173041378,-7.11E-15,15.30388028,4604.137027,
2.371253988,-7.10E-15,15.77674575,4009.94894,
2.146601194,-7.09E-15,15.16235,4689.454043,
2.265524518,-7.11E-15,15.79892843,4003.839499,
2.032324223,-7.09E-15,15.33340359,4488.699965,
1.961987089,-7.08E-15,15.43868656,4365.136432,
2.43204509,-7.11E-15,14.73508805,5190.902631,
3.557413992,-7.10E-15,15.5278822,4098.961782,
0.370450389,-7.11E-15,14.80237243,4044.936418,
0.555897624,-7.05E-15,14.45383673,4739.475543,
0.901573872,-7.11E-15,15.07190177,4290.874899,
1.355037204,-7.09E-15,15.3020209,4465.569821,
1.445631583,-7.08E-15,15.13175481,4804.696524,
1.614500775,-7.11E-15,15.43369093,4410.625622,
0.888314463,-7.11E-15,14.70711624,4789.512661,
1.583443265,-7.12E-15,14.57925389,5582.23289,
1.59342912,-7.11E-15,14.8539792,5205.528512,
1.60802331,-7.13E-15,15.25548651,4654.980199,
2.007744177,-7.11E-15,14.65717097,5307.144435,
1.929302476,-7.12E-15,14.64276622,5330.038185,
2.324518033,-7.12E-15,14.71534218,5214.691808,
2.023614628,-7.11E-15,15.09379003,4706.586533,
1.680156937,-7.13E-15,15.26873286,4479.786887,
1.799510961,-7.10E-15,14.9688614,4887.102685,
0.323575094,-7.13E-15,14.45314588,4415.599336,
3.714698237,-7.11E-15,15.48620827,4127.872108,
-2.667030455,-7.09E-15,17.51297213,1492.547884,
-3.620800047,-7.16E-15,17.87711163,1241.125246,
-3.403632202,-7.13E-15,17.61250368,1303.362775,
-4.10008247,-7.13E-15,17.70660986,1124.48997,
-4.329061652,-7.23E-15,17.79403177,1072.085103,
-4.276924411,-7.19E-15,17.7305052,1079.070771,
-3.152283075,-7.11E-15,17.93206919,1352.945758,
-4.216580993,-7.13E-15,17.80722588,1098.930758,
-2.530339993,-7.11E-15,17.49450216,1538.862252,
-2.912538441,-7.08E-15,17.96019149,1428.48969,
-4.552818977,-7.13E-15,17.76778479,1023.336915,
-2.461899234,-7.11E-15,16.05887705,1603.430414,
-2.733261182,-7.11E-15,16.74584933,1435.641322,
-2.822477754,-7.05E-15,16.41669573,1399.162503,
-2.15747088,-7.10E-15,16.44063286,1778.053118,
-2.548010019,-7.09E-15,17.42931077,1511.386707,
-2.676408873,-7.05E-15,16.95559895,1458.88706,
-2.166918392,-7.11E-15,16.42878559,1772.633944,
-2.135270289,-7.10E-15,16.46847259,1790.787566,
-2.356736453,-7.10E-15,17.32222737,1631.884431,
-1.999853555,-7.16E-15,16.96807602,1848.59137,
-1.853042526,-7.08E-15,16.82238867,1940.649651,
-2.774709796,-7.11E-15,17.39360007,1465.752007,
-3.116202688,-7.16E-15,17.01502503,1368.864069,
-3.462654864,-7.15E-15,16.63095219,1270.569089,
-3.549701083,-7.19E-15,17.07360047,1255.069713,
-3.493662585,-7.16E-15,17.28034763,1273.436009,
-4.226010397,-7.11E-15,17.16498514,1084.07376,
-4.362146511,-7.11E-15,17.41608872,1061.567714,
-1.74789147,-7.11E-15,15.73780422,1989.156046,
-1.806119013,-7.10E-15,15.7639878,1958.322479,
-1.686343879,-7.11E-15,15.81498544,2024.524515,
-1.443463115,-7.19E-15,16.11956003,2185.218636,
-2.097672656,-7.10E-15,16.41374297,1817.669177,
-2.1481967,-7.11E-15,16.42471858,1790.60389,
-1.544925278,-7.09E-15,16.29366672,2125.354559,
-4.911965405,-7.11E-15,17.24046627,900.0023582,
-5.031957956,-7.11E-15,17.06428661,852.5104269,
-5.692068193,-7.08E-15,18.24309185,831.4175752,
-6.484909474,-7.11E-15,18.62118997,728.0126137,
-5.108927635,-7.11E-15,18.3822237,906.2524153,
-5.780155074,-7.11E-15,18.78933774,823.4170358,
-5.651142775,-7.10E-15,18.71108897,839.3382901,
-6.435449068,-7.09E-15,19.1867878,742.5479838,
-4.866836482,-7.12E-15,18.23539015,943.0630867,
-6.451382513,-7.12E-15,19.19645178,740.5727959,
-4.633260315,-7.12E-15,18.54736154,995.9371482,
-4.153441178,-7.22E-15,18.33426189,1106.483519,
-4.062397178,-7.16E-15,18.61432441,1122.643166,
-4.714953777,-7.15E-15,18.43824928,981.0663425,
-3.985641719,-7.08E-15,19.4123405,1113.824309,
-3.957066817,-7.11E-15,18.93833351,1141.338538,
-3.795732703,-7.08E-15,19.43461704,1162.435991,
-4.293840332,-7.16E-15,19.00070112,1057.722369,
-3.568962397,-7.08E-15,18.67220484,1239.727152,
-3.510872084,-7.16E-15,18.21526353,1262.882447,
-3.354135572,-7.08E-15,18.69740427,1298.297962,
-3.862345546,-7.16E-15,18.28035344,1177.335113,
-3.441232102,-7.08E-15,18.84280529,1271.501805,
-3.009737315,-7.08E-15,18.12245761,1404.255685,
-3.872726888,-7.08E-15,19.56315296,1127.980584,
-0.226552845,-7.08E-15,15.75465877,3142.582757,
-0.455954676,-7.05E-15,15.83881289,2854.291754,
-0.777329832,-7.19E-15,15.95670665,2507.140039,
-0.497660949,-7.13E-15,16.27935602,2586.081551,
-0.314636292,-7.11E-15,16.2692407,2817.876338,
-0.346265568,-7.13E-15,16.45401836,2620.488492,
-0.023458981,-7.05E-15,15.96855074,3132.211593,
0.126008752,-7.08E-15,16.12596538,3070.633038,
-0.191621466,-7.11E-15,16.34659889,2821.251283,
-1.220645465,-7.08E-15,16.66778297,2191.063071,
-1.10570891,-7.22E-15,16.77228115,2206.685439,
-1.364033128,-7.22E-15,16.90922495,2085.955542,
-1.806557194,-7.16E-15,17.14381747,1879.138367,
-2.45490022,-7.12E-15,17.48751951,1574.226996,
-1.609664343,-7.19E-15,17.32282879,1910.842915,
-1.566113542,-7.02E-15,17.36242437,1917.855656,
-1.663995601,-7.27E-15,17.41431397,1870.183626,
-0.992871813,-7.16E-15,16.87487054,2224.854962,
-0.865265259,-7.11E-15,16.99088805,2245.402728,
-1.390223378,-7.16E-15,17.26918081,2000.059336,
-0.641510569,-7.08E-15,16.52619858,2431.3993,
-0.573128508,-7.22E-15,16.83601941,2374.072788,
-1.52335825,-7.13E-15,17.40129669,1922.810144,
-0.735284447,-7.13E-15,17.10906418,2260.608059,
-2.178768885,-7.10E-15,17.461961,1677.555384,
-0.873090981,-7.16E-15,17.34110843,2170.836004,
-0.982614799,-7.05E-15,16.28598283,2352.046775,
4.87209118,-7.12E-15,14.6407982,3937.139156,
4.836770985,-7.13E-15,14.86372548,3726.201792,
4.289007021,-7.13E-15,15.16537898,3966.447523,
5.195363021,-7.12E-15,14.88620986,3253.907701,
